config,task,max_steps,seed,success,instruction,source_kind,source_path
demo_randomized,move_can_pot,400,10005,1,Pick the red plastic sauce can up and move it next to the cooking kitchenpot with side grips,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json
demo_randomized,move_can_pot,400,10007,1,Set the sauce can with flat top right next to the kitchenpot for boiling and cooking,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json
demo_randomized,move_can_pot,400,10008,1,Use the left arm to move the sauce can with red lid beside the blue kitchenpot with smooth matte sides,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json
demo_randomized,move_can_pot,400,10009,1,Use the right arm to lift the metal can with plastic lid and place it near the round teal cooking pot with matte texture,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json
demo_randomized,move_can_pot,400,10010,1,"Using the left arm, lift the brown and yellow cylindrical sauce can and place it by the gray kitchenpot",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json
demo_randomized,move_can_pot,400,10011,1,Place the sauce can with flat top beside the kitchenpot for boiling food after picking it up,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json
demo_randomized,move_can_pot,400,10012,0,Set the brown sauce can near the gray kitchenpot after picking it up,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_can_pot/client/stseed-10000/metrics/move_can_pot/res.json
demo_randomized,move_pillbottle_pad,400,10000,1,Place the bottle with white label and cap onto the pad after picking it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10004,1,Lift the flat base orange bottle with the left arm and drop on pad,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10005,1,Use the right arm to lift the small bottle with ridged orange cap and place it,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10007,0,Take the small bottle with ridged orange cap and place it onto the pad,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10008,1,Pick the plastic bottle with teal bands up and drop it onto the pad,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10009,1,Move the small brown bottle to the pad and let it rest there,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10010,1,Use the right arm to set the brown bottle with white cap onto the pad,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10011,1,Place the plastic bottle with brown body on pad after lifting with the left arm,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10014,1,Use the left arm to lift the smooth plastic bottle and place it,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_pillbottle_pad,400,10016,1,Move the white bottle with teal rounded edges to the pad and release it there.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_pillbottle_pad/client/stseed-10000/metrics/move_pillbottle_pad/res.json
demo_randomized,move_playingcard_away,400,10000,1,Grab the compact box for playing cards from the table and shift it outward.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10002,1,Shift the compact box for playing cards off the table to the side.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10003,1,Grab the rectangle-shaped cards box and shift it farther away from the table.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10004,1,Pick up the black playing cards box using the left arm and shift it outward.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10005,1,Lift the compact red playingcards pack and push it off the table.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10006,1,Grab the box holding playing cards and move it further away.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10007,1,Lift the blue pack holding playingcards and place it farther away with the right arm.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10008,1,Grab the small playingcards pack and take it away from the table.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10009,1,Move the box of playingcards off the table outward.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_playingcard_away,400,10010,1,Use the right arm to grab the smooth playingcards pack and move it aside.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_playingcard_away/client/stseed-10000/metrics/move_playingcard_away/res.json
demo_randomized,move_stapler_pad,400,10000,1,Lift the stapler for fastening papers and drop it onto Green mat,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10001,0,Set the stapler with white metallic components onto the Green colored mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10003,0,Put the compact bright blue stapler on the Gray mat,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10004,1,the left arm moves the small office stapler to the Red mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10005,0,Grab the red top black bottom stapler using the right arm and set it on Red mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10008,1,Put the modern design stapler on the Magenta mat,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10009,1,Grab the red stapler with the right arm and drop it on Blue mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10010,0,Slide the black stapler with curved top to the Cyan colored mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10011,1,Transfer the lightweight red stapler to the Red colored mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,move_stapler_pad,400,10012,1,Relocate the black stapler for joining pages to the Blue mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/move_stapler_pad/client/stseed-10000/metrics/move_stapler_pad/res.json
demo_randomized,open_laptop,700,10000,1,Use the right arm to raise the laptop with glass screen.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10001,1,Use the left arm to open the black plastic laptop with blue display.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10002,1,Raise the laptop with glass screen using the right arm.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10003,1,Raise the portable folding laptop to expose the screen,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10004,1,Fully open the the blue-screen laptop.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10005,1,Open the laptop for browsing and computing carefully with the right arm.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10006,1,Use the left arm to raise the laptop with silver keyboard.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10010,1,Open the compact black laptop completely.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10012,0,Raise and open the medium-sized black portable laptop.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,open_laptop,700,10013,1,Raise the portable folding laptop lid with the left arm.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/open_laptop/client/stseed-10000/metrics/open_laptop/res.json
demo_randomized,pick_diverse_bottles,400,10000,1,"Lift both bottles, the plastic bottle with one arm, the plastic bottle for liquids with the other.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10002,0,"Grab the black plastic bottle with Pepsi logo, pick up the orange bottle.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10003,1,Pick both the medium-size plastic bottle and the bottle with flat sides and logo one after another.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10008,1,Lift the yellow container with rounded edges and the curved orange soda bottle with separate arms.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10015,1,"Hold onto the plastic bottle with colorful label, then pick up the red-capped bottle.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10018,0,Use both arms to pick up the medium green bottle and the red bottle.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10019,1,Use each arm to lift the Coca-Cola bottle and the brown bottle with green screw-on cap.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10021,1,"Grab the blue bottle with one arm, the smooth plastic bottle with white cap with the other.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10027,1,Use both arms to pick up the plastic bottle and the rounded bottle with printed details.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_diverse_bottles,400,10030,1,Use each arm to lift the orange bottle and the cylindrical orange and white bottle.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_diverse_bottles/client/stseed-10000/metrics/pick_diverse_bottles/res.json
demo_randomized,pick_dual_bottles,400,10000,1,"Hold the Coca-Cola bottle and the handheld green bottle, one in each hand.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10002,1,"Pick the dark drink bottle with logo with one hand, pick the plastic bottle next.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10003,1,"Handle the medium dark brown bottle, then handle the handheld green bottle without arm specifics.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10004,1,Use each arm to grab the red-capped bottle and the smooth green plastic bottle.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10005,1,Hold the bottle with ridges on bottom and the handheld green bottle using both arms.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10006,1,Use each arm to hold the long thin bottle and the medium-sized green bottle.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10007,0,"Catch the bottle with white neck and red top with one hand, catch the bottle with rounded neck with the other.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10010,1,"Grab the long thin bottle with one hand, then reach for the medium green bottle with capped neck.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10011,0,"Catch the red-capped bottle, then catch the bottle with rounded neck after.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,pick_dual_bottles,400,10012,1,"Pick the long thin bottle with one hand, the plastic bottle with another.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/pick_dual_bottles/client/stseed-10000/metrics/pick_dual_bottles/res.json
demo_randomized,place_a2b_left,400,10000,1,Grab the box for holding tea with the right arm and shift it left of the bread with rounded top.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10001,1,"With the left arm, position the yellow soap left of the yellow and red playingcards box.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10005,1,Place the rubikscube with green center tiles left of the block made from wood using the right arm,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10006,1,Adjust the blue bell to rest on the stapler with rounded edges's left,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10007,1,Place the palm-sized black and white phone to rest left of the toycar for kids play using the left arm,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10008,1,Place the rectangle-shaped communication phone exactly to the left of the gold-decorated beige tea box,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10009,1,Grab the rectangular soap with rounded edges using the right arm and move left of the bell with brown base,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10010,1,Set the red stapler left of the rectangular wood block with grain texture.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10011,1,Put the loaf of bread on the left side of the multicolored puzzle cube,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_left,400,10012,1,Place the red playingcards box carefully to the brown woodenblock's left,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_left/client/stseed-10000/metrics/place_a2b_left/res.json
demo_randomized,place_a2b_right,400,10002,1,Put the tea-box with white TEA text using the right arm on the right of the rubikscube.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
demo_randomized,place_a2b_right,400,10005,1,Set the tea box with printed leaves on the right side of the small plastic toycar.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
demo_randomized,place_a2b_right,400,10006,1,Place the blue bell directly on the stapler with rounded edges's right.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
demo_randomized,place_a2b_right,400,10007,1,"Using the left arm, position the palm-sized black and white phone to the right of the toycar for kids play.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
demo_randomized,place_a2b_right,400,10009,1,Grab the rectangular soap with rounded edges using the right arm and place it right of the bell with brown base.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
demo_randomized,place_a2b_right,400,10010,1,Take the coffee box with the right arm and position it right of the blue and white playingcards packaging.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
demo_randomized,place_a2b_right,400,10013,1,Use the left arm to set the rectangular soap right of the bread with soft golden top.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
demo_randomized,place_a2b_right,400,10014,1,Set the stapler in bright red color on the right side of the rounded gray mouse.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_randomized/place_a2b_right/client/stseed-10000/metrics/place_a2b_right/res.json
